################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3439390666335446E-01 a      2887     1    15     2     7
 -2.3520825752077021E-01 a      2888     1    15     2     8
 -1.4002093871660759E-01 a      2889     1    15     2     9
 -2.2249320875253942E-01 a      2890     1    15     2    10
 -1.0053139843446643E-01 a      2891     1    15     2    11
  4.0987252437535499E-01 a      2892     1    15     2    12
  4.5226312497602716E-01 a      2893     1    15     2    13
  2.6005085397117333E-01 a      2894     1    15     2    14
  3.6908585135122179E-01 a      2895     1    15     2    15
  3.6493441425457657E-01 a      2896     1    15     2    16
 -1.1235261687618306E-01 a      2897     1    15     2    17
  2.5576055953686755E-01 a      2898     1    15     2    18
  7.4552608354283803E-02 a      2899     1    15     2    19
  3.9896194000732937E-01 a      2900     1    15     2    20
  1.4737107944490030E-01 a      2901     1    15     2    21
  2.8836680002722187E-01 a      2902     1    15     2    22
  2.8262971799147014E-02 a      2903     1    15     2    23
 -3.2880626069625746E-01 a      2904     1    15     2    24
  2.0833905424417395E-01 a      2905     1    16     2     1
 -9.6670556878985861E-02 a      2906     1    16     2     2
 -2.5114611606779264E-01 a      2907     1    16     2     3
  2.2223453269454727E-01 a      2908     1    16     2     4
 -5.3271230332571431E-02 a      2909     1    16     2     5
  3.1278336027588766E-01 a      2910     1    16     2     6
  2.1396638521043870E-01 a      2911     1    16     2     7
  4.0483840136150612E-02 a      2912     1    16     2     8
  5.7478075701191636E-04 a      2913     1    16     2     9
  2.2221527727674562E-01 a      2914     1    16     2    10
 -3.5341863446047367E-01 a      2915     1    16     2    11
 -7.3765462500476497E-02 a      2916     1    16     2    12
  1.9500555863438901E-01 a      2917     1    16     2    13
 -2.0939281669878573E-02 a      2918     1    16     2    14
  1.9409121970399670E-01 a      2919     1    16     2    15
 -3.2895195867767657E-01 a      2920     1    16     2    16
  1.4265822217418520E-01 a      2921     1    16     2    17
 -4.5644131314060581E-02 a      2922     1    16     2    18
  5.6431336824175249E-01 a      2923     1    16     2    19
  8.6165857675577412E-02 a      2924     1    16     2    20
  4.9249324735299738E-01 a      2925     1    16     2    21
 -3.2111094622381026E-01 a      2926     1    16     2    22
  2.5163343185582004E-01 a      2927     1    16     2    23
 -1.1174184000133849E-01 a      2928     1    16     2    24
  1.4952915558115795E-01 a      2929     1    17     2     1
  2.5557683656357200E-01 a      2930     1    17     2     2
 -1.4628652229649156E-01 a      2931     1    17     2     3
 -1.8850071586956414E-02 a      2932     1    17     2     4
 -4.0360788006013110E-01 a      2933     1    17     2     5
  4.6503804697851397E-01 a      2934     1    17     2     6
  2.1214082861392075E-01 a      2935     1    17     2     7
  5.7616757753697651E-02 a      2936     1    17     2     8
 -3.9139141557830837E-01 a      2937     1    17     2     9
  4.3152536009345814E-03 a      2938     1    17     2    10
  3.9000192275072357E-02 a      2939     1    17     2    11
 -5.2358375171330976E-02 a      2940     1    17     2    12
  1.8354920786563425E-01 a      2941     1    17     2    13
 -1.8262010269511508E-01 a      2942     1    17     2    14
 -2.7363336898228574E-01 a      2943     1    17     2    15
 -8.6146981888044316E-02 a      2944     1    17     2    16
 -3.1853725036317337E-01 a      2945     1    17     2    17
 -5.2823249291556372E-02 a      2946     1    17     2    18
 -2.2820665508889654E-01 a      2947     1    17     2    19
  1.6568493586888203E-01 a      2948     1    17     2    20
 -7.0976175819068399E-01 a      2949     1    17     2    21
  4.6204868009763900E-01 a      2950     1    17     2    22
 -2.9207680090945165E-01 a      2951     1    17     2    23
 -9.9206471626628059E-02 a      2952     1    17     2    24
 -1.7574757328928975E-01 a      2953     1    18     2     1
 -1.9318613260704942E-01 a      2954     1    18     2     2
  8.1525690018665040E-02 a      2955     1    18     2     3
 -2.1484972771610689E-01 a      2956     1    18     2     4
 -1.9246184709452013E-01 a      2957     1    18     2     5
  5.0085181229119802E-01 a      2958     1    18     2     6
 -3.5348382485712565E-01 a      2959     1    18     2     7
 -4.3310243070014742E-01 a      2960     1    18     2     8
  2.2248894883704762E-01 a      2961     1    18     2     9
  1.7974730078033803E-02 a      2962     1    18     2    10
  2.0911806911853123E-03 a      2963     1    18     2    11
 -1.7792128504407489E-01 a      2964     1    18     2    12
  3.4226293850925493E-01 a      2965     1    18     2    13
 -3.6787147515239821E-01 a      2966     1    18     2    14
  1.7083149325708763E-01 a      2967     1    18     2    15
 -1.8159724422175097E-01 a      2968     1    18     2    16
  2.6328033781088978E-01 a      2969     1    18     2    17
  2.4650594856045660E-01 a      2970     1    18     2    18
 -7.5738607510467629E-03 a      2971     1    18     2    19
 -6.8729719749973411E-02 a      2972     1    18     2    20
  1.4347668503506877E-01 a      2973     1    18     2    21
  7.2391166069785365E-02 a      2974     1    18     2    22
 -3.5863414459174359E-01 a      2975     1    18     2    23
 -2.6884190569567784E-01 a      2976     1    18     2    24
  4.6553306868287916E-02 a      2977     1    19     2     1
 -2.9788359144143600E-02 a      2978     1    19     2     2
  3.6591876322008587E-01 a      2979     1    19     2     3
 -2.4593690602601528E-01 a      2980     1    19     2     4
 -3.2384005672534327E-02 a      2981     1    19     2     5
 -6.0698623597902268E-01 a      2982     1    19     2     6
 -8.3511601498744287E-02 a      2983     1    19     2     7
 -1.7723122823009776E-01 a      2984     1    19     2     8
  3.0559430865091453E-01 a      2985     1    19     2     9
  1.3665057599689587E-01 a      2986     1    19     2    10
  2.7369349563526574E-01 a      2987     1    19     2    11
  1.9206847697311485E-01 a      2988     1    19     2    12
  3.2626641957303643E-01 a      2989     1    19     2    13
  3.7623077497192892E-01 a      2990     1    19     2    14
  1.0587980644208585E-01 a      2991     1    19     2    15
  2.0267245999684697E-01 a      2992     1    19     2    16
  1.9914157586146766E-01 a      2993     1    19     2    17
  1.9142660234435999E-01 a      2994     1    19     2    18
  3.5275308399127403E-01 a      2995     1    19     2    19
 -2.5875062460074855E-01 a      2996     1    19     2    20
  6.9116091384362199E-02 a      2997     1    19     2    21
  4.7538309358675290E-01 a      2998     1    19     2    22
 -1.8824351178089910E-01 a      2999     1    19     2    23
 -4.6279060262315125E-01 a      3000     1    19     2    24
 -1.5024907006816887E-01 a      3001     1    20     2     1
  1.9976975435810052E-01 a      3002     1    20     2     2
 -1.1195556877848267E-01 a      3003     1    20     2     3
  3.7798480843673549E-01 a      3004     1    20     2     4
 -3.7468000848152044E-01 a      3005     1    20     2     5
  9.3565313259355720E-01 a      3006     1    20     2     6
  3.9624359029729696E-02 a      3007     1    20     2     7
 -1.2907529231349779E-01 a      3008     1    20     2     8
 -6.2787118425243105E-01 a      3009     1    20     2     9
 -3.1848146104191344E-01 a      3010     1    20     2    10
 -3.2078128647364867E-01 a      3011     1    20     2    11
 -5.1931247507909650E-01 a      3012     1    20     2    12
 -3.9179076456684475E-01 a      3013     1    20     2    13
 -1.4816698575715220E-01 a      3014     1    20     2    14
  1.8312349909926232E-01 a      3015     1    20     2    15
 -1.7975381229281429E-01 a      3016     1    20     2    16
  8.7613170490050601E-02 a      3017     1    20     2    17
  3.2051812994987433E-01 a      3018     1    20     2    18
  1.8704746920204679E-01 a      3019     1    20     2    19
 -6.7952791251560410E-02 a      3020     1    20     2    20
 -2.2994620702736848E-01 a      3021     1    20     2    21
 -7.4068244292539276E-02 a      3022     1    20     2    22
  1.2955141609610582E-01 a      3023     1    20     2    23
  3.0417180917748893E-01 a      3024     1    20     2    24
  2.5607739803323204E-01 a      3025     1    21     2     1
 -1.0450174368198311E+00 a      3026     1    21     2     2
  5.7980653926976577E-01 a      3027     1    21     2     3
  1.3081276137108194E-01 a      3028     1    21     2     4
  6.6490760185950348E-01 a      3029     1    21     2     5
 -1.5121989352504142E+00 a      3030     1    21     2     6
 -4.0566827836381125E-01 a      3031     1    21     2     7
  4.9418267206407407E-01 a      3032     1    21     2     8
  2.3546510789829364E-01 a      3033     1    21     2     9
  2.8287190166461912E-01 a      3034     1    21     2    10
  2.7029186469929301E-01 a      3035     1    21     2    11
  3.8491003253415645E-01 a      3036     1    21     2    12
 -2.9484634843229429E-01 a      3037     1    21     2    13
  3.4743298803048944E-01 a      3038     1    21     2    14
  1.7457591957837391E-02 a      3039     1    21     2    15
 -2.1233595393859958E-01 a      3040     1    21     2    16
 -1.8191597106483937E-01 a      3041     1    21     2    17
 -8.4083795100335335E-01 a      3042     1    21     2    18
 -5.3301681329476769E-01 a      3043     1    21     2    19
  1.0040803941259906E-01 a      3044     1    21     2    20
  5.7624808439994968E-01 a      3045     1    21     2    21
 -4.9692185151469004E-01 a      3046     1    21     2    22
  5.9511309493838656E-02 a      3047     1    21     2    23
 -1.6552282505647409E-01 a      3048     1    21     2    24
  3.1801695464211055E-01 a      3049     1    22     2     1
 -6.7057166896512388E-01 a      3050     1    22     2     2
 -8.1195447640956195E-02 a      3051     1    22     2     3
  4.3314428362586060E-01 a      3052     1    22     2     4
 -4.7775059234858014E-01 a      3053     1    22     2     5
  3.7407938472531166E-01 a      3054     1    22     2     6
  2.9182393931734546E-01 a      3055     1    22     2     7
 -2.6429779999129038E-01 a      3056     1    22     2     8
 -1.6545352568433655E-01 a      3057     1    22     2     9
 -5.0700535592789364E-01 a      3058     1    22     2    10
 -4.5959316331096822E-01 a      3059     1    22     2    11
  5.2451304354904638E-01 a      3060     1    22     2    12
 -1.0210742411536489E-01 a      3061     1    22     2    13
  2.8070597317110374E-01 a      3062     1    22     2    14
  1.1934394393198652E-01 a      3063     1    22     2    15
 -3.9816979795589158E-01 a      3064     1    22     2    16
  9.3137191396016603E-02 a      3065     1    22     2    17
  2.3856532516998000E-01 a      3066     1    22     2    18
  4.0371930491258923E-01 a      3067     1    22     2    19
  5.3194391205318370E-01 a      3068     1    22     2    20
 -1.8752807147336908E-01 a      3069     1    22     2    21
 -2.1328825783161579E-01 a      3070     1    22     2    22
 -6.3178102427484589E-02 a      3071     1    22     2    23
  8.9104458119020152E-02 a      3072     1    22     2    24
  8.7463559297122434E-02 a      3073     1    23     2     1
  2.3600142780206193E-01 a      3074     1    23     2     2
 -2.4701755340903608E-01 a      3075     1    23     2     3
  2.7585004923709577E-01 a      3076     1    23     2     4
  1.8757041679667169E-01 a      3077     1    23     2     5
  1.5331337207474549E-01 a      3078     1    23     2     6
  4.1283709112700956E-01 a      3079     1    23     2     7
  1.0893322594539699E-01 a      3080     1    23     2     8
 -1.5960495221507484E-01 a      3081     1    23     2     9
 -1.5505196440747587E-01 a      3082     1    23     2    10
 -1.2637275536128884E-01 a      3083     1    23     2    11
  9.7229171579592683E-02 a      3084     1    23     2    12
 -2.4590447478067826E-01 a      3085     1    23     2    13
  1.5776247106800481E-01 a      3086     1    23     2    14
  3.5030637340495906E-02 a      3087     1    23     2    15
  3.6649773674152536E-01 a      3088     1    23     2    16
 -2.1784290438877335E-01 a      3089     1    23     2    17
 -1.7659292476629920E-01 a      3090     1    23     2    18
  4.9666559462842330E-01 a      3091     1    23     2    19
  2.7749595463079996E-01 a      3092     1    23     2    20
 -3.4735924182330269E-01 a      3093     1    23     2    21
 -3.1341078532920001E-02 a      3094     1    23     2    22
  6.1827502247580705E-03 a      3095     1    23     2    23
  2.0262635036858287E-01 a      3096     1    23     2    24
  4.2739871574034244E-01 a      3097     1    24     2     1
  2.7271246221892437E-01 a      3098     1    24     2     2
 -2.7015133359265026E-01 a      3099     1    24     2     3
 -1.5369592447368405E-01 a      3100     1    24     2     4
  4.0686456798209612E-02 a      3101     1    24     2     5
 -1.8195228330313848E-01 a      3102     1    24     2     6
 -2.9225865702971020E-04 a      3103     1    24     2     7
  6.2754956230609421E-02 a      3104     1    24     2     8
  1.0914315885317824E-01 a      3105     1    24     2     9
  9.9740474843873383E-02 a      3106     1    24     2    10
 -7.4893631985643333E-02 a      3107     1    24     2    11
