################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.5835563999422433E-02 a      2449     0   103     1     1
  2.7335275890156607E-02 a      2450     0   103     1     2
  1.1960635678433396E-01 a      2451     0   103     1     3
  1.1961771297225712E-02 a      2452     0   103     1     4
  1.1247593963207744E-01 a      2453     0   103     1     5
 -8.8015510654382983E-02 a      2454     0   103     1     6
  4.0960851394512277E-02 a      2455     0   103     1     7
  4.1679190522709790E-02 a      2456     0   103     1     8
  1.3363798970881532E-01 a      2457     0   103     1     9
 -7.1188323550237798E-02 a      2458     0   103     1    10
 -2.0976212171935826E-01 a      2459     0   103     1    11
  6.6514490621179645E-02 a      2460     0   103     1    12
  4.3580660681568420E-02 a      2461     0   103     1    13
  1.8897253539861833E-01 a      2462     0   103     1    14
  6.7646421891013497E-02 a      2463     0   103     1    15
 -3.9114699288561858E-02 a      2464     0   103     1    16
 -1.1386095080361153E-01 a      2465     0   103     1    17
 -1.1360478133574517E-01 a      2466     0   103     1    18
 -1.2923015742375291E-01 a      2467     0   103     1    19
  1.9783464741436269E-01 a      2468     0   103     1    20
 -1.6513946064578366E-01 a      2469     0   103     1    21
  3.5076540219448143E-02 a      2470     0   103     1    22
  5.8278403467796794E-02 a      2471     0   103     1    23
  3.3919187634506139E-02 a      2472     0   103     1    24
 -7.3456789455299903E-02 a      2473     0   104     1     1
 -7.2487180532753520E-02 a      2474     0   104     1     2
  6.4599217914029936E-02 a      2475     0   104     1     3
  2.3557203230425236E-01 a      2476     0   104     1     4
  2.0860806523265982E-01 a      2477     0   104     1     5
 -3.2267240058878481E-02 a      2478     0   104     1     6
 -6.3003342458825509E-02 a      2479     0   104     1     7
 -2.1263546215915058E-01 a      2480     0   104     1     8
 -2.1712424874731032E-01 a      2481     0   104     1     9
  3.2601517150672421E-01 a      2482     0   104     1    10
  1.7168299864327949E-01 a      2483     0   104     1    11
 -1.5304252014153261E-01 a      2484     0   104     1    12
 -2.5964539779448077E-02 a      2485     0   104     1    13
  2.3591302646315704E-02 a      2486     0   104     1    14
 -3.4662912637464106E-02 a      2487     0   104     1    15
 -5.8385109277408510E-02 a      2488     0   104     1    16
  2.4776262130290758E-02 a      2489     0   104     1    17
 -1.3201598205858098E-01 a      2490     0   104     1    18
  9.0073927094628317E-03 a      2491     0   104     1    19
 -2.5386751707369226E-01 a      2492     0   104     1    20
 -1.6374375671253066E-01 a      2493     0   104     1    21
  1.0643432516431260E-01 a      2494     0   104     1    22
 -1.1105227653105608E-02 a      2495     0   104     1    23
  1.4486802031454574E-01 a      2496     0   104     1    24
  1.4123643103270617E-01 a      2497     0   105     1     1
 -8.9867381664477247E-02 a      2498     0   105     1     2
  7.4570579192437897E-02 a      2499     0   105     1     3
  1.8301147154254721E-01 a      2500     0   105     1     4
 -1.0270572263030810E-01 a      2501     0   105     1     5
  1.8224723723024541E-01 a      2502     0   105     1     6
  2.2284180335144642E-02 a      2503     0   105     1     7
  4.0388221002395856E-02 a      2504     0   105     1     8
 -1.6663289032037554E-01 a      2505     0   105     1     9
  1.4000422534950718E-01 a      2506     0   105     1    10
  6.9013477332770273E-02 a      2507     0   105     1    11
 -2.0791583590515947E-01 a      2508     0   105     1    12
  1.9981569803386967E-01 a      2509     0   105     1    13
 -1.2982844716234826E-01 a      2510     0   105     1    14
  8.5319977177721218E-02 a      2511     0   105     1    15
  1.5442421967255673E-01 a      2512     0   105     1    16
 -1.9424344666706600E-01 a      2513     0   105     1    17
  1.0588348816762955E-01 a      2514     0   105     1    18
  9.2681476706953564E-02 a      2515     0   105     1    19
  1.4722962152083741E-01 a      2516     0   105     1    20
  1.3884522075298977E-01 a      2517     0   105     1    21
 -6.5383736748625104E-02 a      2518     0   105     1    22
  2.4145854638241471E-01 a      2519     0   105     1    23
 -2.5470987904138761E-02 a      2520     0   105     1    24
  8.3741031421824041E-02 a      2521     0   106     1     1
  1.3804486645504960E-01 a      2522     0   106     1     2
  1.5190185243023346E-01 a      2523     0   106     1     3
 -4.4278945820113436E-02 a      2524     0   106     1     4
  3.1023472293036050E-02 a      2525     0   106     1     5
  1.6556484081365769E-01 a      2526     0   106     1     6
 -1.6073666862850389E-01 a      2527     0   106     1     7
 -1.3189777648265277E-01 a      2528     0   106     1     8
 -3.6486724060980186E-01 a      2529     0   106     1     9
  7.0449220030209675E-02 a      2530     0   106     1    10
 -1.5261502090896278E-01 a      2531     0   106     1    11
  3.1693444984194408E-01 a      2532     0   106     1    12
 -8.3116928211586547E-02 a      2533     0   106     1    13
  1.7969438220205627E-01 a      2534     0   106     1    14
 -7.0956792396213858E-02 a      2535     0   106     1    15
  6.3765471849946173E-02 a      2536     0   106     1    16
 -3.0387154274118953E-02 a      2537     0   106     1    17
 -1.0806705511673051E-01 a      2538     0   106     1    18
  3.6317277028446143E-02 a      2539     0   106     1    19
 -1.1857195034439889E-01 a      2540     0   106     1    20
  1.7928445973732499E-01 a      2541     0   106     1    21
  1.1044078050290312E-01 a      2542     0   106     1    22
  2.8331302894759636E-01 a      2543     0   106     1    23
  1.7823725291601822E-01 a      2544     0   106     1    24
  8.2853465619800254E-02 a      2545     0   107     1     1
  1.0675427202408795E-01 a      2546     0   107     1     2
 -2.5052264337003455E-01 a      2547     0   107     1     3
 -1.0906430972661671E-01 a      2548     0   107     1     4
 -2.3607082479709948E-01 a      2549     0   107     1     5
 -1.7063401727586722E-01 a      2550     0   107     1     6
 -1.7217905147538146E-01 a      2551     0   107     1     7
 -4.1268763083393167E-02 a      2552     0   107     1     8
 -1.0822173352553668E-01 a      2553     0   107     1     9
  1.4691817437471530E-01 a      2554     0   107     1    10
 -1.7649227061869197E-01 a      2555     0   107     1    11
 -1.7174984801153540E-02 a      2556     0   107     1    12
 -1.3074558908826175E-01 a      2557     0   107     1    13
 -5.2863562631161605E-02 a      2558     0   107     1    14
 -2.7074453788668024E-01 a      2559     0   107     1    15
  4.1851586726212014E-01 a      2560     0   107     1    16
 -2.4908437673990994E-01 a      2561     0   107     1    17
  1.7431164032805255E-01 a      2562     0   107     1    18
 -2.7988921306584563E-01 a      2563     0   107     1    19
  2.7447730311958775E-02 a      2564     0   107     1    20
 -2.7584233117988100E-01 a      2565     0   107     1    21
 -1.1405872925740146E-01 a      2566     0   107     1    22
 -4.0013266636213012E-02 a      2567     0   107     1    23
  9.3464463246530016E-02 a      2568     0   107     1    24
 -1.4075913240166732E-01 a      2569     0   108     1     1
  2.5640375854913128E-01 a      2570     0   108     1     2
 -1.2430602045796220E-01 a      2571     0   108     1     3
  2.0666170878328891E-01 a      2572     0   108     1     4
 -1.8576591422980998E-01 a      2573     0   108     1     5
  9.8304402298302507E-02 a      2574     0   108     1     6
  2.4943159833255416E-02 a      2575     0   108     1     7
 -1.0028087932856139E-01 a      2576     0   108     1     8
  2.3273167312077794E-01 a      2577     0   108     1     9
 -4.1976959342502668E-01 a      2578     0   108     1    10
  1.4290872691414486E-01 a      2579     0   108     1    11
 -1.5120238054198826E-01 a      2580     0   108     1    12
 -1.5891697971662944E-01 a      2581     0   108     1    13
 -2.5105616317343212E-03 a      2582     0   108     1    14
  3.6721953051255296E-01 a      2583     0   108     1    15
  1.5812124822980700E-01 a      2584     0   108     1    16
  1.3852598991956586E-01 a      2585     0   108     1    17
  6.0037583713126279E-02 a      2586     0   108     1    18
 -1.7284924191224701E-01 a      2587     0   108     1    19
 -2.8919155771706301E-01 a      2588     0   108     1    20
 -2.6165274833607137E-02 a      2589     0   108     1    21
 -7.5348885963949341E-02 a      2590     0   108     1    22
 -2.7455974525402793E-01 a      2591     0   108     1    23
 -2.4992926549018638E-01 a      2592     0   108     1    24
  5.4598718129028806E-02 a      2593     0   109     1     1
 -4.1626379708650879E-02 a      2594     0   109     1     2
 -1.5791076867110668E-01 a      2595     0   109     1     3
  2.6519552665270379E-01 a      2596     0   109     1     4
  1.1112523133299204E-01 a      2597     0   109     1     5
 -1.0229916408300399E-01 a      2598     0   109     1     6
  9.7929378605549247E-02 a      2599     0   109     1     7
 -1.1995252379905842E-01 a      2600     0   109     1     8
  1.4249168435583182E-01 a      2601     0   109     1     9
 -6.7845192342544814E-03 a      2602     0   109     1    10
 -1.8827577466457301E-01 a      2603     0   109     1    11
  2.4486372308832111E-01 a      2604     0   109     1    12
 -1.1086643541455571E-01 a      2605     0   109     1    13
  1.4137154678503880E-01 a      2606     0   109     1    14
 -4.7250564228018196E-04 a      2607     0   109     1    15
 -1.9506814430363084E-01 a      2608     0   109     1    16
 -8.2754310272408954E-02 a      2609     0   109     1    17
  2.3411901189752168E-01 a      2610     0   109     1    18
 -4.9674028710382102E-02 a      2611     0   109     1    19
 -2.3559007777496072E-01 a      2612     0   109     1    20
  1.2300607317952256E-01 a      2613     0   109     1    21
  1.2279401605253139E-01 a      2614     0   109     1    22
  1.6611853240243593E-01 a      2615     0   109     1    23
 -2.3707891814381141E-02 a      2616     0   109     1    24
  2.8894411192390813E-02 a      2617     0   110     1     1
  1.4603642933456715E-01 a      2618     0   110     1     2
  9.8670951434439200E-02 a      2619     0   110     1     3
  8.7754012559329540E-03 a      2620     0   110     1     4
  1.9450510777988331E-04 a      2621     0   110     1     5
  2.1241787293998954E-01 a      2622     0   110     1     6
  3.7826086426690220E-02 a      2623     0   110     1     7
  2.0816078510541930E-01 a      2624     0   110     1     8
  2.9976108940674157E-01 a      2625     0   110     1     9
 -3.1090185382303535E-02 a      2626     0   110     1    10
 -2.6924882262151423E-01 a      2627     0   110     1    11
 -1.0543817613467457E-01 a      2628     0   110     1    12
 -7.1967143090408955E-02 a      2629     0   110     1    13
 -6.0104403730670185E-02 a      2630     0   110     1    14
  1.6345152580376507E-01 a      2631     0   110     1    15
 -3.0612472537234603E-01 a      2632     0   110     1    16
  1.7862110812310700E-01 a      2633     0   110     1    17
 -2.5728361251047915E-01 a      2634     0   110     1    18
  1.1112738808105656E-01 a      2635     0   110     1    19
 -1.7719295313030048E-01 a      2636     0   110     1    20
 -4.0303837715474397E-02 a      2637     0   110     1    21
 -1.0782299876551253E-01 a      2638     0   110     1    22
 -4.1644341019997401E-02 a      2639     0   110     1    23
  1.0721351559772663E-02 a      2640     0   110     1    24
 -1.0471256876507304E-01 a      2641     0   111     1     1
 -7.0731530476155893E-02 a      2642     0   111     1     2
 -7.0475851165348574E-02 a      2643     0   111     1     3
 -9.2152196943993611E-02 a      2644     0   111     1     4
 -5.9894697052793808E-02 a      2645     0   111     1     5
 -2.4081779892689462E-02 a      2646     0   111     1     6
 -1.1560424215044250E-01 a      2647     0   111     1     7
  1.0003129777069344E-01 a      2648     0   111     1     8
 -1.4718059411869042E-01 a      2649     0   111     1     9
 -1.0042497186267603E-01 a      2650     0   111     1    10
  4.5734812187642748E-02 a      2651     0   111     1    11
 -1.1745622284638139E-01 a      2652     0   111     1    12
 -7.0652457925840087E-02 a      2653     0   111     1    13
  8.0550982571614319E-02 a      2654     0   111     1    14
 -2.7871890629571933E-01 a      2655     0   111     1    15
  2.0599826381756600E-02 a      2656     0   111     1    16
  4.1804172882900378E-02 a      2657     0   111     1    17
 -2.9842293854985780E-01 a      2658     0   111     1    18
 -8.5127556729779029E-03 a      2659     0   111     1    19
  7.6498913520591530E-02 a      2660     0   111     1    20
  1.2093633923178694E-01 a      2661     0   111     1    21
  1.6258629558196522E-01 a      2662     0   111     1    22
  7.7913098776659584E-02 a      2663     0   111     1    23
  5.6901971852488367E-02 a      2664     0   111     1    24
  1.9086036289619919E-02 a      2665     0   112     1     1
 -2.3639334850347976E-01 a      2666     0   112     1     2
 -5.2068050643589416E-02 a      2667     0   112     1     3
