################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.0843665951972149E-02 a      2293     0    96     1    13
 -2.8664069915966495E-01 a      2294     0    96     1    14
 -2.7193115433788134E-01 a      2295     0    96     1    15
 -3.2032727073679812E-01 a      2296     0    96     1    16
 -4.2378254109901578E-02 a      2297     0    96     1    17
  9.9169264033132962E-02 a      2298     0    96     1    18
  1.8316140429416447E-01 a      2299     0    96     1    19
  4.1575234764660590E-01 a      2300     0    96     1    20
  2.9897970632643589E-01 a      2301     0    96     1    21
  1.9996988019958231E-01 a      2302     0    96     1    22
  3.6353589245237694E-01 a      2303     0    96     1    23
 -3.3515573338300887E-02 a      2304     0    96     1    24
 -4.8585171057731191E-02 a      2305     0    97     1     1
  3.1664240601095328E-01 a      2306     0    97     1     2
  1.8420176836356533E-01 a      2307     0    97     1     3
  1.2145951586292665E-01 a      2308     0    97     1     4
 -7.1960651168980524E-02 a      2309     0    97     1     5
  2.2723665284812766E-01 a      2310     0    97     1     6
  1.2222417115742999E-01 a      2311     0    97     1     7
  1.1164973547029282E-01 a      2312     0    97     1     8
 -2.4854037043367482E-02 a      2313     0    97     1     9
  1.6608154994119928E-01 a      2314     0    97     1    10
 -1.2475919960905357E-01 a      2315     0    97     1    11
  8.3524367744731445E-02 a      2316     0    97     1    12
 -2.2880195124902628E-01 a      2317     0    97     1    13
 -1.8546311614289940E-01 a      2318     0    97     1    14
 -1.9489351069180394E-01 a      2319     0    97     1    15
  1.7435337969667078E-01 a      2320     0    97     1    16
  3.1128797982327254E-02 a      2321     0    97     1    17
  1.5244380607685711E-04 a      2322     0    97     1    18
  1.7116677848292919E-01 a      2323     0    97     1    19
 -1.0464499310376375E-01 a      2324     0    97     1    20
 -1.9073219293403273E-01 a      2325     0    97     1    21
 -2.0466254785739890E-02 a      2326     0    97     1    22
  2.8538101366967473E-03 a      2327     0    97     1    23
 -4.5171890442256713E-03 a      2328     0    97     1    24
 -2.9822673496311550E-03 a      2329     0    98     1     1
  1.6185886144412437E-01 a      2330     0    98     1     2
  1.1782867676278296E-01 a      2331     0    98     1     3
  1.3470631966175606E-01 a      2332     0    98     1     4
 -1.7611879887050440E-02 a      2333     0    98     1     5
 -2.5331606327717371E-01 a      2334     0    98     1     6
  1.2130689675530405E-01 a      2335     0    98     1     7
 -2.3826748768063918E-01 a      2336     0    98     1     8
 -5.6484018770014377E-01 a      2337     0    98     1     9
 -1.0529866017374929E-01 a      2338     0    98     1    10
 -5.4941039985162532E-02 a      2339     0    98     1    11
  2.1616409533503031E-01 a      2340     0    98     1    12
 -6.8396938616067104E-02 a      2341     0    98     1    13
 -5.1927685636469167E-01 a      2342     0    98     1    14
  6.5865883196650182E-02 a      2343     0    98     1    15
  1.2797381023921678E-01 a      2344     0    98     1    16
 -2.2966496983654114E-01 a      2345     0    98     1    17
 -9.5864308796309070E-02 a      2346     0    98     1    18
  4.5738818187297178E-02 a      2347     0    98     1    19
 -6.0178541229863859E-02 a      2348     0    98     1    20
 -9.5281561029048348E-02 a      2349     0    98     1    21
  7.2072320982981020E-01 a      2350     0    98     1    22
 -6.7020874562299076E-02 a      2351     0    98     1    23
 -1.9532949895690635E-01 a      2352     0    98     1    24
 -3.5771371569295701E-01 a      2353     0    99     1     1
  3.8273598896122907E-01 a      2354     0    99     1     2
 -5.8216913123596314E-01 a      2355     0    99     1     3
  1.4141371157688485E-02 a      2356     0    99     1     4
  8.9544558977885158E-01 a      2357     0    99     1     5
 -1.1790020436633719E+00 a      2358     0    99     1     6
 -1.3397982664027902E-01 a      2359     0    99     1     7
  4.1722851796142030E-01 a      2360     0    99     1     8
 -5.3450385355604224E-01 a      2361     0    99     1     9
 -3.2975355991080396E-01 a      2362     0    99     1    10
  5.3684358326932108E-02 a      2363     0    99     1    11
 -9.9322749028309967E-02 a      2364     0    99     1    12
  2.0594246773288633E-01 a      2365     0    99     1    13
 -2.3274907567265968E-02 a      2366     0    99     1    14
 -2.8674230513170135E-01 a      2367     0    99     1    15
  1.5700522932555683E-01 a      2368     0    99     1    16
 -6.3502096165797739E-01 a      2369     0    99     1    17
 -1.5075989996351305E-01 a      2370     0    99     1    18
 -1.2690815523018073E-01 a      2371     0    99     1    19
 -1.6583240693381718E-01 a      2372     0    99     1    20
  3.5995242763038865E-01 a      2373     0    99     1    21
 -5.7285350138761904E-01 a      2374     0    99     1    22
 -1.0828759540595535E-01 a      2375     0    99     1    23
  9.8070646780820031E-02 a      2376     0    99     1    24
  1.7846184987612191E-02 a      2377     0   100     1     1
  2.0224468937414050E-01 a      2378     0   100     1     2
  3.0033689440380068E-02 a      2379     0   100     1     3
  1.7051553525338015E-01 a      2380     0   100     1     4
  3.4156154709986963E-01 a      2381     0   100     1     5
  2.4234469535262468E-02 a      2382     0   100     1     6
  2.0069179397244394E-01 a      2383     0   100     1     7
 -2.2534068187435095E-03 a      2384     0   100     1     8
  1.1808298899968742E-01 a      2385     0   100     1     9
 -1.0410247724280879E-02 a      2386     0   100     1    10
 -2.8005349039437255E-01 a      2387     0   100     1    11
  1.0348042354410809E-01 a      2388     0   100     1    12
 -2.0544046962626544E-02 a      2389     0   100     1    13
  3.7578684344118257E-01 a      2390     0   100     1    14
 -8.6703826689456948E-02 a      2391     0   100     1    15
 -6.1695421232156822E-01 a      2392     0   100     1    16
 -3.1329605593930032E-01 a      2393     0   100     1    17
 -1.0013768235723575E-01 a      2394     0   100     1    18
 -4.0950121864069544E-01 a      2395     0   100     1    19
 -1.1650977178897895E-01 a      2396     0   100     1    20
 -2.3816126932207393E-01 a      2397     0   100     1    21
  6.3499042473961348E-02 a      2398     0   100     1    22
 -2.0662553969694494E-01 a      2399     0   100     1    23
 -5.7168969754476551E-02 a      2400     0   100     1    24
 -2.5234004261704496E-01 a      2401     0   101     1     1
  3.4637140440535780E-01 a      2402     0   101     1     2
  1.2612144181556345E-01 a      2403     0   101     1     3
  2.5385711821903395E-01 a      2404     0   101     1     4
  5.2229441830363699E-01 a      2405     0   101     1     5
  6.0448125826419674E-01 a      2406     0   101     1     6
 -4.4002601910149564E-01 a      2407     0   101     1     7
 -1.3743920186223135E-01 a      2408     0   101     1     8
 -1.3217285701592285E+00 a      2409     0   101     1     9
  8.1023561268753597E-01 a      2410     0   101     1    10
 -8.8523897600673274E-01 a      2411     0   101     1    11
  1.3140075172587987E-01 a      2412     0   101     1    12
 -2.9244119622291162E-02 a      2413     0   101     1    13
 -5.6415265925748381E-01 a      2414     0   101     1    14
  5.7293460512533412E-01 a      2415     0   101     1    15
  1.9240533732788251E-01 a      2416     0   101     1    16
 -3.6325284386392725E-01 a      2417     0   101     1    17
 -2.7890842232028801E-01 a      2418     0   101     1    18
  5.9403004953524807E-01 a      2419     0   101     1    19
 -1.7590840555477549E-01 a      2420     0   101     1    20
 -2.3049543623935584E-01 a      2421     0   101     1    21
  1.0407324048904942E-01 a      2422     0   101     1    22
 -6.9247748237715623E-02 a      2423     0   101     1    23
 -1.2158105618570568E-01 a      2424     0   101     1    24
  6.4581131833987138E-01 a      2425     0   102     1     1
 -6.0280838445328599E-01 a      2426     0   102     1     2
 -2.0682716734424070E-01 a      2427     0   102     1     3
  5.7137477527120110E-02 a      2428     0   102     1     4
 -7.4739700717887247E-01 a      2429     0   102     1     5
 -6.1977745740943879E-01 a      2430     0   102     1     6
 -8.4005547876544306E-01 a      2431     0   102     1     7
  5.6241891163144431E-01 a      2432     0   102     1     8
  3.2461438773775858E-01 a      2433     0   102     1     9
  4.0049780512717131E-01 a      2434     0   102     1    10
  3.0984990365968190E-01 a      2435     0   102     1    11
 -8.6782564715656363E-01 a      2436     0   102     1    12
  1.3420002451965996E+00 a      2437     0   102     1    13
 -2.7445024425823766E-01 a      2438     0   102     1    14
  6.4969808329222645E-01 a      2439     0   102     1    15
  1.4357892681303380E-01 a      2440     0   102     1    16
  9.1317546185408349E-01 a      2441     0   102     1    17
 -1.3987196121045406E-01 a      2442     0   102     1    18
  2.2980424045281347E-01 a      2443     0   102     1    19
 -2.3506259517083083E-01 a      2444     0   102     1    20
  6.3580801759731209E-01 a      2445     0   102     1    21
  3.1019826178382059E-01 a      2446     0   102     1    22
 -1.9274296273047556E-01 a      2447     0   102     1    23
  3.1948001420770633E-01 a      2448     0   102     1    24
  8.8472245348219666E-02 a      2449     0   103     1     1
 -3.0889902361734275E-02 a      2450     0   103     1     2
 -4.8181193612043156E-03 a      2451     0   103     1     3
 -2.1291573579904718E-01 a      2452     0   103     1     4
 -3.5133106417727228E-01 a      2453     0   103     1     5
 -1.5410204981973136E-01 a      2454     0   103     1     6
  3.9669164428248682E-01 a      2455     0   103     1     7
  9.5452094068173385E-02 a      2456     0   103     1     8
  5.0456954314109526E-01 a      2457     0   103     1     9
 -5.3806480815939162E-01 a      2458     0   103     1    10
  5.7636014104680566E-01 a      2459     0   103     1    11
 -5.2157484735765369E-01 a      2460     0   103     1    12
 -1.7395799164001896E-01 a      2461     0   103     1    13
  3.1578731663924675E-01 a      2462     0   103     1    14
 -9.1818636098538478E-02 a      2463     0   103     1    15
 -2.7044997513590185E-01 a      2464     0   103     1    16
  3.8457318117148048E-01 a      2465     0   103     1    17
  3.4563020562604807E-01 a      2466     0   103     1    18
 -5.9662758992456599E-01 a      2467     0   103     1    19
  1.0195921689511295E-01 a      2468     0   103     1    20
 -2.2394086508867744E-02 a      2469     0   103     1    21
  1.3046485928957102E-02 a      2470     0   103     1    22
  4.0974997101373062E-02 a      2471     0   103     1    23
  2.9309992670430600E-02 a      2472     0   103     1    24
  5.3786607354631866E-01 a      2473     0   104     1     1
 -1.2219620466186263E+00 a      2474     0   104     1     2
  7.9386879349529216E-01 a      2475     0   104     1     3
 -3.6812249856476903E-01 a      2476     0   104     1     4
  6.5567231679724766E-02 a      2477     0   104     1     5
  8.1821003249875668E-01 a      2478     0   104     1     6
 -2.1554215921880590E-01 a      2479     0   104     1     7
 -2.2328582682909129E-01 a      2480     0   104     1     8
  1.1854622439917715E+00 a      2481     0   104     1     9
  1.8642723156119390E-01 a      2482     0   104     1    10
  3.0780513738666210E-01 a      2483     0   104     1    11
 -3.0172974411000231E-01 a      2484     0   104     1    12
 -5.3289283154276335E-01 a      2485     0   104     1    13
 -8.9064558256537529E-01 a      2486     0   104     1    14
  6.0178433796720920E-01 a      2487     0   104     1    15
  4.6192084428438901E-01 a      2488     0   104     1    16
  7.0233744645307794E-01 a      2489     0   104     1    17
 -5.9340067469979052E-01 a      2490     0   104     1    18
 -8.2339105494694087E-01 a      2491     0   104     1    19
  1.8994982688749107E-01 a      2492     0   104     1    20
 -2.2002950292045165E-01 a      2493     0   104     1    21
  3.6802581424044223E-01 a      2494     0   104     1    22
  3.2496223911250080E-02 a      2495     0   104     1    23
  1.1202080294115301E-02 a      2496     0   104     1    24
 -1.1899990527861852E+00 a      2497     0   105     1     1
  1.0366894972596256E-01 a      2498     0   105     1     2
 -8.0008009386042889E-01 a      2499     0   105     1     3
  3.3429047172800000E-02 a      2500     0   105     1     4
 -2.9256973251913376E-01 a      2501     0   105     1     5
  8.8076772356760147E-01 a      2502     0   105     1     6
 -1.5091512916835714E-01 a      2503     0   105     1     7
 -6.9103881310846715E-01 a      2504     0   105     1     8
 -1.8494507685309600E-01 a      2505     0   105     1     9
 -9.8921806817820279E-01 a      2506     0   105     1    10
 -4.3852684227920025E-01 a      2507     0   105     1    11
 -4.9007983798998844E-02 a      2508     0   105     1    12
 -5.9181397523364299E-01 a      2509     0   105     1    13
 -2.3443859301822700E-01 a      2510     0   105     1    14
 -2.5109409291138123E-02 a      2511     0   105     1    15
