################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2618380390568776E-01 a      3992     0   167     1     8
 -7.3182301802837885E-02 a      3993     0   167     1     9
 -2.1916476295583028E-02 a      3994     0   167     1    10
  5.2894540054031575E-02 a      3995     0   167     1    11
  1.0473380047971810E-01 a      3996     0   167     1    12
  1.1977761462330646E-02 a      3997     0   167     1    13
 -1.8747629221999865E-01 a      3998     0   167     1    14
 -1.3268642867649955E-01 a      3999     0   167     1    15
  2.1773276523735009E-03 a      4000     0   167     1    16
  1.2178926208820143E-01 a      4001     0   167     1    17
 -8.7272589566617736E-02 a      4002     0   167     1    18
 -8.9355876362311890E-02 a      4003     0   167     1    19
 -4.6847259872290117E-02 a      4004     0   167     1    20
 -7.5486940164003355E-02 a      4005     0   167     1    21
 -4.7164206694454917E-02 a      4006     0   167     1    22
 -1.7777841849333409E-01 a      4007     0   167     1    23
 -8.9891478453318241E-02 a      4008     0   167     1    24
  7.1995903107740053E-02 a      4009     0   168     1     1
 -1.0093488933471234E-01 a      4010     0   168     1     2
  8.2732415443190682E-02 a      4011     0   168     1     3
 -1.2896259902432716E-01 a      4012     0   168     1     4
  1.0541293636335615E-01 a      4013     0   168     1     5
  1.2466655094855322E-01 a      4014     0   168     1     6
 -1.5257181177723805E-01 a      4015     0   168     1     7
 -1.6791092990295670E-01 a      4016     0   168     1     8
  6.4407343153016675E-02 a      4017     0   168     1     9
  1.5206122660477692E-01 a      4018     0   168     1    10
  1.4363970253744462E-01 a      4019     0   168     1    11
 -3.1082584150253008E-02 a      4020     0   168     1    12
 -3.0899596104749577E-01 a      4021     0   168     1    13
  5.0917760315183330E-02 a      4022     0   168     1    14
 -8.2410847583777157E-03 a      4023     0   168     1    15
  4.3001452081212976E-02 a      4024     0   168     1    16
 -6.7628929556002346E-02 a      4025     0   168     1    17
  4.1188462431554156E-02 a      4026     0   168     1    18
  1.5002988158067312E-01 a      4027     0   168     1    19
 -5.6084541662321893E-02 a      4028     0   168     1    20
  1.1217966908487921E-01 a      4029     0   168     1    21
 -1.4835214695725447E-02 a      4030     0   168     1    22
  4.9449555722220505E-02 a      4031     0   168     1    23
  1.7492388897673719E-01 a      4032     0   168     1    24
 -6.7572896672042845E-02 a      4033     0   169     1     1
 -1.1063342906541168E-01 a      4034     0   169     1     2
 -8.0553953935122602E-02 a      4035     0   169     1     3
  2.0442423856235625E-01 a      4036     0   169     1     4
  2.4735182048491042E-02 a      4037     0   169     1     5
 -3.1651118312606658E-01 a      4038     0   169     1     6
  5.9798150867585954E-03 a      4039     0   169     1     7
 -5.7289592971915874E-02 a      4040     0   169     1     8
  1.0624324149305041E-01 a      4041     0   169     1     9
 -7.0358844020517397E-02 a      4042     0   169     1    10
 -2.3942471729539810E-01 a      4043     0   169     1    11
  1.1181186591787243E-01 a      4044     0   169     1    12
  2.3579174567637098E-01 a      4045     0   169     1    13
  3.1697063501799398E-02 a      4046     0   169     1    14
  2.2135684640912767E-02 a      4047     0   169     1    15
  1.5787951423352312E-01 a      4048     0   169     1    16
 -2.4272098342397336E-01 a      4049     0   169     1    17
 -1.5391600129757746E-01 a      4050     0   169     1    18
 -1.9057598930725220E-01 a      4051     0   169     1    19
 -2.6793928801642639E-02 a      4052     0   169     1    20
 -1.5701318678737455E-01 a      4053     0   169     1    21
 -1.9131119464015287E-01 a      4054     0   169     1    22
  2.0138630794013965E-01 a      4055     0   169     1    23
  1.7604419701289356E-01 a      4056     0   169     1    24
 -2.2804672150659186E-01 a      4057     0   170     1     1
  1.6695786489471018E-01 a      4058     0   170     1     2
 -1.5836691642001577E-02 a      4059     0   170     1     3
  2.0236551812232684E-01 a      4060     0   170     1     4
 -4.2802404113073234E-02 a      4061     0   170     1     5
 -7.5144081372252444E-03 a      4062     0   170     1     6
  1.6473774831207785E-01 a      4063     0   170     1     7
  1.5434532194332861E-02 a      4064     0   170     1     8
  8.3789999599777464E-03 a      4065     0   170     1     9
 -6.2083834195455413E-02 a      4066     0   170     1    10
 -4.9887771310405025E-02 a      4067     0   170     1    11
  1.4001538145662323E-01 a      4068     0   170     1    12
  1.6640400233406397E-01 a      4069     0   170     1    13
  1.1858353352490635E-01 a      4070     0   170     1    14
 -1.5213558124324017E-01 a      4071     0   170     1    15
  9.5599776445183207E-02 a      4072     0   170     1    16
 -1.4229431334691953E-01 a      4073     0   170     1    17
  1.3764239968402275E-01 a      4074     0   170     1    18
 -1.2521041419145484E-01 a      4075     0   170     1    19
 -9.8406744514781361E-02 a      4076     0   170     1    20
 -1.3366748493939604E-01 a      4077     0   170     1    21
  5.6614452597979988E-02 a      4078     0   170     1    22
  5.6773338235722150E-02 a      4079     0   170     1    23
 -1.1192911153140994E-01 a      4080     0   170     1    24
 -3.4032040966390169E-02 a      4081     0   171     1     1
  2.1605039104136282E-02 a      4082     0   171     1     2
 -8.0440524160604168E-02 a      4083     0   171     1     3
  5.4026998686793393E-02 a      4084     0   171     1     4
  3.3532316712957216E-01 a      4085     0   171     1     5
  7.1534460095391939E-02 a      4086     0   171     1     6
 -2.9377198496600859E-01 a      4087     0   171     1     7
 -1.3640892579708480E-01 a      4088     0   171     1     8
 -1.4156162886958421E-01 a      4089     0   171     1     9
  7.7022364225815473E-02 a      4090     0   171     1    10
 -2.7452936803130202E-02 a      4091     0   171     1    11
  1.1294151577400398E-01 a      4092     0   171     1    12
 -1.6944219408336882E-02 a      4093     0   171     1    13
 -1.7663720066637570E-01 a      4094     0   171     1    14
  1.1286042102577196E-01 a      4095     0   171     1    15
  2.1041690632903613E-02 a      4096     0   171     1    16
 -1.5056542449156543E-01 a      4097     0   171     1    17
  2.3435391808232053E-01 a      4098     0   171     1    18
  6.3701641323734098E-02 a      4099     0   171     1    19
 -9.2522959211640915E-02 a      4100     0   171     1    20
  1.4800098065832584E-01 a      4101     0   171     1    21
 -3.6214507188572748E-02 a      4102     0   171     1    22
  1.7635499764756676E-01 a      4103     0   171     1    23
  6.6506147851499761E-02 a      4104     0   171     1    24
 -1.0187646223151882E-01 a      4105     0   172     1     1
 -2.5133055192319956E-02 a      4106     0   172     1     2
 -1.5297157378721599E-01 a      4107     0   172     1     3
 -1.2155572447695178E-02 a      4108     0   172     1     4
 -4.3059202731237686E-02 a      4109     0   172     1     5
  3.3770960867713744E-02 a      4110     0   172     1     6
 -1.7812410233436951E-01 a      4111     0   172     1     7
 -2.2387867012020141E-01 a      4112     0   172     1     8
 -7.6504396776311823E-02 a      4113     0   172     1     9
 -1.5528214569094517E-01 a      4114     0   172     1    10
 -1.0997822050887147E-01 a      4115     0   172     1    11
  1.9583638801249156E-01 a      4116     0   172     1    12
  6.7953597225245313E-02 a      4117     0   172     1    13
 -9.3915865784960445E-02 a      4118     0   172     1    14
  2.6540793932018558E-01 a      4119     0   172     1    15
  8.6156728806817753E-03 a      4120     0   172     1    16
 -1.1733509970357268E-01 a      4121     0   172     1    17
  6.6971801338395698E-02 a      4122     0   172     1    18
 -5.5980220989576619E-02 a      4123     0   172     1    19
  7.3555468639805596E-02 a      4124     0   172     1    20
 -1.6095675615687994E-02 a      4125     0   172     1    21
  1.3251146176120054E-01 a      4126     0   172     1    22
 -2.9250718376587711E-02 a      4127     0   172     1    23
 -1.1744706767339358E-01 a      4128     0   172     1    24
  5.9956112173264811E-02 a      4129     0   173     1     1
  1.5089255027852298E-02 a      4130     0   173     1     2
 -1.2357176726657526E-01 a      4131     0   173     1     3
 -1.8636720814962732E-01 a      4132     0   173     1     4
  3.3473801480327740E-03 a      4133     0   173     1     5
  2.0108020851122041E-01 a      4134     0   173     1     6
  5.7461496290605332E-02 a      4135     0   173     1     7
 -3.6142198864915397E-02 a      4136     0   173     1     8
 -1.1852635557417371E-01 a      4137     0   173     1     9
 -1.1455911520821191E-01 a      4138     0   173     1    10
  1.0196873429663744E-01 a      4139     0   173     1    11
 -1.5377726447687995E-01 a      4140     0   173     1    12
 -1.8962285160253368E-03 a      4141     0   173     1    13
  7.5545761575201792E-02 a      4142     0   173     1    14
 -3.6239952301123410E-02 a      4143     0   173     1    15
 -6.5141188066145259E-02 a      4144     0   173     1    16
 -3.5688667075549185E-02 a      4145     0   173     1    17
 -4.4089491793052500E-02 a      4146     0   173     1    18
 -7.8071547900474672E-02 a      4147     0   173     1    19
 -1.5562580897651002E-02 a      4148     0   173     1    20
 -1.2173363023731662E-01 a      4149     0   173     1    21
 -1.1960988627057580E-01 a      4150     0   173     1    22
  1.0128784828979449E-01 a      4151     0   173     1    23
 -6.9845915936052438E-02 a      4152     0   173     1    24
  4.9305141899976750E-02 a      4153     0   174     1     1
 -1.9576308205567911E-02 a      4154     0   174     1     2
  2.1181856220474790E-02 a      4155     0   174     1     3
 -1.3895281231293775E-02 a      4156     0   174     1     4
 -5.7861933622342751E-02 a      4157     0   174     1     5
  7.1785106493261128E-02 a      4158     0   174     1     6
 -3.5359689079097062E-02 a      4159     0   174     1     7
 -1.1296235595953075E-01 a      4160     0   174     1     8
 -5.4761170622207256E-02 a      4161     0   174     1     9
  1.2032097133449071E-01 a      4162     0   174     1    10
  6.7812099044495481E-03 a      4163     0   174     1    11
 -1.1244939051671923E-01 a      4164     0   174     1    12
 -1.3280089210617835E-01 a      4165     0   174     1    13
 -1.7459977958821762E-01 a      4166     0   174     1    14
 -6.9375750585111848E-02 a      4167     0   174     1    15
  1.9787611048649838E-03 a      4168     0   174     1    16
 -1.0371115805033478E-01 a      4169     0   174     1    17
  5.4241433031656766E-02 a      4170     0   174     1    18
 -1.3377458669141123E-01 a      4171     0   174     1    19
 -8.0924225811403655E-02 a      4172     0   174     1    20
  1.5418891213324221E-01 a      4173     0   174     1    21
 -9.0019977538605037E-02 a      4174     0   174     1    22
 -1.8462744561358890E-02 a      4175     0   174     1    23
 -1.3748257894718743E-01 a      4176     0   174     1    24
  2.6611702861025665E-02 a      4177     0   175     1     1
 -3.1961285749976540E-03 a      4178     0   175     1     2
  1.1441950536499992E-01 a      4179     0   175     1     3
  2.4093588158843710E-01 a      4180     0   175     1     4
 -4.7096380993973806E-02 a      4181     0   175     1     5
  5.8635561455666257E-02 a      4182     0   175     1     6
  1.3241831637787585E-01 a      4183     0   175     1     7
 -7.2075897676751211E-02 a      4184     0   175     1     8
 -6.2908570542503942E-02 a      4185     0   175     1     9
 -6.2380528795836714E-02 a      4186     0   175     1    10
 -3.3784100032665770E-02 a      4187     0   175     1    11
  1.6340330114167945E-01 a      4188     0   175     1    12
  9.4373929955930719E-02 a      4189     0   175     1    13
  3.2960985879665942E-02 a      4190     0   175     1    14
  5.5576053090292302E-02 a      4191     0   175     1    15
 -1.5893059551290570E-02 a      4192     0   175     1    16
 -1.2910209980491061E-01 a      4193     0   175     1    17
  2.3304227545536148E-02 a      4194     0   175     1    18
 -1.0298282685656830E-01 a      4195     0   175     1    19
 -2.2735148692595505E-02 a      4196     0   175     1    20
 -5.0495764045023289E-02 a      4197     0   175     1    21
 -6.5498118437782415E-02 a      4198     0   175     1    22
  9.2476316669663675E-02 a      4199     0   175     1    23
 -3.5192136074257509E-02 a      4200     0   175     1    24
  3.0227515390768195E-01 a      4201     0   176     1     1
 -5.6141084055007839E-02 a      4202     0   176     1     2
 -1.9585717857009442E-02 a      4203     0   176     1     3
  2.0036844378892515E-01 a      4204     0   176     1     4
  4.4117482964144361E-01 a      4205     0   176     1     5
 -6.8042405005346682E-02 a      4206     0   176     1     6
 -1.5611207697055920E-01 a      4207     0   176     1     7
  2.3897403803962222E-01 a      4208     0   176     1     8
  9.6560498553519114E-02 a      4209     0   176     1     9
  1.0854309661177365E-01 a      4210     0   176     1    10
